,Species,Country.of.Origin,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Moisture,Total.Cup.Points,Cluster,FlavorCluster,Country_Group,Processing_Group,Variety_Group
918,Arabica,Guatemala,Other,Washed / Wet,7.5,7.42,7.17,7.58,7.25,7.42,10.0,10.0,10.0,0.12,81.5,1,酸味系,Guatemala,ウォッシュド,Other
919,Arabica,Taiwan,Typica,Washed / Wet,7.42,7.33,7.67,7.33,7.42,7.5,10.0,10.0,9.33,0.11,81.5,2,コク・バランス系,Taiwan,ウォッシュド,Typica
920,Arabica,Brazil,Yellow Bourbon,Semi-washed / Semi-pulped,7.58,7.5,7.5,7.67,7.67,7.83,9.33,9.33,9.33,0.0,81.5,2,コク・バランス系,Brazil,セミウォッシュド,Yellow Bourbon
921,Arabica,Haiti,Blue Mountain,Washed / Wet,7.42,7.33,7.25,7.42,7.42,7.33,10.0,10.0,10.0,0.11,81.5,1,酸味系,その他,ウォッシュド,その他
922,Arabica,Taiwan,Typica,Other,7.5,7.42,7.25,7.25,7.33,7.33,10.0,10.0,10.0,0.11,81.5,1,酸味系,Taiwan,その他,Typica
923,Arabica,Mexico,Typica,Washed / Wet,7.33,7.33,7.17,7.42,7.5,7.5,10.0,10.0,10.0,0.13,81.5,1,酸味系,Mexico,ウォッシュド,Typica
924,Arabica,Mexico,Typica,Washed / Wet,7.58,7.42,7.25,7.42,7.33,7.33,10.0,10.0,10.0,0.12,81.5,1,酸味系,Mexico,ウォッシュド,Typica
925,Arabica,Mexico,Catuai,Washed / Wet,7.42,7.25,7.17,7.42,7.17,8.0,10.0,10.0,10.0,0.12,81.5,3,丸み系,Mexico,ウォッシュド,Catuai
926,Arabica,Mexico,Typica,Semi-washed / Semi-pulped,7.33,7.5,7.33,7.33,7.33,7.42,10.0,10.0,10.0,0.11,81.5,1,酸味系,Mexico,セミウォッシュド,Typica
927,Arabica,Mexico,Bourbon,Washed / Wet,7.42,7.42,7.33,7.17,7.25,7.42,10.0,10.0,10.0,0.13,81.5,0,香り系,Mexico,ウォッシュド,Bourbon
928,Arabica,Mexico,Typica,Natural / Dry,7.5,7.5,7.25,7.5,7.42,7.58,9.33,10.0,10.0,0.11,81.5,1,酸味系,Mexico,ナチュラル,Typica
929,Arabica,Indonesia,Other,Washed / Wet,7.75,7.17,7.17,7.33,7.58,7.33,10.0,10.0,10.0,0.12,81.5,1,酸味系,その他,ウォッシュド,Other
930,Arabica,Brazil,Bourbon,Semi-washed / Semi-pulped,7.5,7.42,7.17,7.42,7.5,7.33,10.0,10.0,10.0,0.12,81.5,1,酸味系,Brazil,セミウォッシュド,Bourbon
931,Arabica,Guatemala,Bourbon,Washed / Wet,7.33,7.5,7.33,7.42,7.17,7.33,10.0,10.0,10.0,0.11,81.5,1,酸味系,Guatemala,ウォッシュド,Bourbon
932,Arabica,Colombia,,,7.42,7.42,7.17,7.42,7.42,7.33,10.0,10.0,10.0,0.06,81.5,1,酸味系,Colombia,その他,その他
933,Arabica,United States (Hawaii),,,7.33,7.33,7.33,7.5,7.5,7.83,9.33,10.0,10.0,0.0,81.5,2,コク・バランス系,United States (Hawaii),その他,その他
934,Arabica,Mexico,Mundo Novo,Washed / Wet,7.58,7.33,7.08,7.33,7.5,7.33,10.0,10.0,10.0,0.12,81.42,1,酸味系,Mexico,ウォッシュド,Mundo Novo
935,Arabica,Guatemala,Catuai,Washed / Wet,7.42,7.33,7.08,7.58,7.33,7.25,10.0,10.0,10.0,0.1,81.42,1,酸味系,Guatemala,ウォッシュド,Catuai
936,Arabica,Brazil,Catuai,Natural / Dry,7.33,7.5,7.5,7.33,6.83,7.42,10.0,10.0,10.0,0.11,81.42,0,香り系,Brazil,ナチュラル,Catuai
937,Arabica,Honduras,Catuai,Washed / Wet,7.5,7.33,7.17,7.25,7.5,7.42,10.0,10.0,10.0,0.12,81.42,1,酸味系,Honduras,ウォッシュド,Catuai
938,Arabica,Taiwan,Typica,Washed / Wet,7.83,7.75,7.42,7.17,7.08,7.08,10.0,10.0,10.0,0.12,81.42,0,香り系,Taiwan,ウォッシュド,Typica
939,Arabica,Malawi,Gesha,Washed / Wet,7.58,7.17,7.33,7.42,7.08,7.42,10.0,10.0,10.0,0.12,81.42,0,香り系,その他,ウォッシュド,その他
940,Arabica,Brazil,Bourbon,Natural / Dry,7.25,7.5,7.42,7.17,7.33,7.33,10.0,10.0,10.0,0.0,81.42,2,コク・バランス系,Brazil,ナチュラル,Bourbon
941,Arabica,Guatemala,Bourbon,Washed / Wet,7.42,7.5,7.17,7.42,7.42,7.42,10.0,10.0,10.0,0.1,81.42,1,酸味系,Guatemala,ウォッシュド,Bourbon
942,Arabica,Mexico,Typica,Washed / Wet,7.67,7.33,7.25,7.17,7.25,7.42,10.0,10.0,10.0,0.0,81.42,0,香り系,Mexico,ウォッシュド,Typica
943,Arabica,Peru,,Washed / Wet,7.42,7.42,7.17,7.33,7.42,7.42,10.0,10.0,10.0,0.1,81.42,1,酸味系,その他,ウォッシュド,その他
944,Arabica,Guatemala,Bourbon,Washed / Wet,7.42,7.33,7.25,7.42,7.42,7.5,10.0,10.0,10.0,0.12,81.42,1,酸味系,Guatemala,ウォッシュド,Bourbon
945,Arabica,Mexico,Caturra,Washed / Wet,7.42,7.33,7.25,7.17,7.25,7.42,10.0,10.0,10.0,0.13,81.42,0,香り系,Mexico,ウォッシュド,Caturra
946,Arabica,Mexico,Typica,Washed / Wet,7.42,7.42,7.25,7.25,7.5,7.33,10.0,10.0,10.0,0.13,81.42,1,酸味系,Mexico,ウォッシュド,Typica
947,Arabica,Colombia,Caturra,Natural / Dry,7.5,7.42,7.25,7.17,7.17,7.75,10.0,10.0,10.0,0.11,81.42,3,丸み系,Colombia,ナチュラル,Caturra
948,Arabica,Colombia,,,7.75,7.33,7.42,7.0,7.33,7.25,10.0,10.0,10.0,0.16,81.42,0,香り系,Colombia,その他,その他
949,Arabica,United States (Hawaii),Peaberry,,7.83,7.0,7.0,7.58,7.58,7.5,10.0,10.0,10.0,0.01,81.42,1,酸味系,United States (Hawaii),その他,その他
950,Arabica,Colombia,Caturra,Washed / Wet,7.5,7.33,7.33,7.17,7.33,7.42,10.0,10.0,10.0,0.0,81.33,0,香り系,Colombia,ウォッシュド,Caturra
951,Arabica,Honduras,Caturra,Washed / Wet,7.5,7.5,7.0,7.17,7.5,7.33,10.0,10.0,10.0,0.11,81.33,3,丸み系,Honduras,ウォッシュド,Caturra
952,Arabica,Mexico,,,7.67,7.42,7.0,7.42,7.58,7.08,10.0,10.0,10.0,0.12,81.33,1,酸味系,Mexico,その他,その他
953,Arabica,Brazil,Catuai,Natural / Dry,7.25,7.33,7.33,7.33,7.33,7.42,10.0,10.0,10.0,0.11,81.33,2,コク・バランス系,Brazil,ナチュラル,Catuai
954,Arabica,Honduras,Catuai,Washed / Wet,7.58,7.42,7.17,7.42,7.17,7.17,10.0,10.0,10.0,0.09,81.33,1,酸味系,Honduras,ウォッシュド,Catuai
955,Arabica,Brazil,Yellow Bourbon,Other,7.17,7.33,7.42,7.25,7.42,7.33,10.0,10.0,10.0,0.12,81.33,2,コク・バランス系,Brazil,その他,Yellow Bourbon
956,Arabica,Philippines,Other,Washed / Wet,7.08,7.33,7.42,7.33,7.33,7.5,10.0,10.0,10.0,0.14,81.33,2,コク・バランス系,その他,ウォッシュド,Other
957,Arabica,Malawi,Gesha,Washed / Wet,7.75,7.33,7.08,7.33,7.33,7.25,10.0,10.0,10.0,0.13,81.33,1,酸味系,その他,ウォッシュド,その他
958,Arabica,Honduras,Catuai,Washed / Wet,7.33,7.33,7.17,7.33,7.5,7.33,10.0,10.0,10.0,0.12,81.33,1,酸味系,Honduras,ウォッシュド,Catuai
959,Arabica,Mexico,Typica,Washed / Wet,7.58,7.42,7.25,7.33,7.25,7.25,10.0,10.0,10.0,0.13,81.33,1,酸味系,Mexico,ウォッシュド,Typica
960,Arabica,Mexico,Typica,Washed / Wet,7.33,7.25,7.17,7.42,7.58,7.33,10.0,10.0,10.0,0.12,81.33,1,酸味系,Mexico,ウォッシュド,Typica
961,Arabica,Brazil,Catuai,Natural / Dry,7.5,7.58,7.5,7.5,7.75,7.83,9.33,9.33,9.33,0.11,81.33,2,コク・バランス系,Brazil,ナチュラル,Catuai
962,Arabica,Taiwan,Typica,Natural / Dry,7.83,7.75,7.67,7.83,7.83,7.75,9.33,10.0,10.0,0.12,81.25,1,酸味系,Taiwan,ナチュラル,Typica
963,Arabica,Brazil,Yellow Bourbon,Natural / Dry,7.17,7.42,7.17,7.08,6.92,8.17,10.0,10.0,10.0,0.0,81.25,3,丸み系,Brazil,ナチュラル,Yellow Bourbon
964,Arabica,Nicaragua,Catuai,Washed / Wet,7.08,7.5,7.33,7.17,7.42,7.25,10.0,10.0,10.0,0.1,81.25,2,コク・バランス系,その他,ウォッシュド,Catuai
965,Arabica,Honduras,Catuai,Washed / Wet,7.42,7.17,7.17,7.5,7.33,7.25,10.0,10.0,10.0,0.12,81.25,1,酸味系,Honduras,ウォッシュド,Catuai
966,Arabica,Guatemala,Pacamara,Washed / Wet,7.33,7.42,7.17,7.25,7.42,7.33,10.0,10.0,10.0,0.09,81.25,1,酸味系,Guatemala,ウォッシュド,その他
967,Arabica,"Tanzania, United Republic Of",Other,Washed / Wet,7.33,7.17,7.17,7.5,7.25,7.42,10.0,10.0,10.0,0.13,81.25,1,酸味系,"Tanzania, United Republic Of",ウォッシュド,Other
968,Arabica,Taiwan,Typica,Semi-washed / Semi-pulped,7.5,7.5,7.25,7.25,7.25,7.25,10.0,10.0,10.0,0.11,81.25,0,香り系,Taiwan,セミウォッシュド,Typica
969,Arabica,Guatemala,Caturra,Washed / Wet,7.5,7.33,7.5,7.58,7.0,7.25,10.0,10.0,10.0,0.11,81.25,0,香り系,Guatemala,ウォッシュド,Caturra
970,Arabica,Mexico,Typica,Washed / Wet,7.42,7.42,7.33,7.33,7.5,7.42,9.33,10.0,10.0,0.12,81.25,2,コク・バランス系,Mexico,ウォッシュド,Typica
971,Arabica,Nicaragua,,Washed / Wet,7.33,7.5,7.17,7.17,7.58,7.17,10.0,10.0,10.0,0.09,81.17,1,酸味系,その他,ウォッシュド,その他
972,Arabica,"Tanzania, United Republic Of",Bourbon,Washed / Wet,7.67,7.17,7.17,7.33,7.5,7.17,10.0,10.0,10.0,0.12,81.17,1,酸味系,"Tanzania, United Republic Of",ウォッシュド,Bourbon
973,Arabica,Mexico,Caturra,Washed / Wet,7.75,7.58,7.08,7.25,7.08,7.25,10.0,10.0,10.0,0.12,81.17,0,香り系,Mexico,ウォッシュド,Caturra
